ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),SOUND LEVEL (dB),Time since start in ms 
-2.69841,-15.51866,-2.4808,-0.21742,-9.61112,1.93634,5.74677,-3.25565,-1.94767,-3.32042,-0.22229,-0.77989,-9.364,24.361,-20.773,142.482,78.539,6.407,68.3152,222161
-2.69841,-15.51866,-2.4808,0.62067,-9.76133,-0.70818,-10.30053,-8.8969,1.06877,-3.32042,-0.22229,-0.77989,-12.262,31.047,-3.964,260.737,84.49,-138.768,68.3152,222196
-2.69841,-15.51866,-2.4808,0.62067,-9.76133,-0.70818,-10.30053,-8.8969,1.06877,-3.32042,-0.22229,-0.77989,-12.262,31.047,-3.964,260.737,84.49,-138.768,68.3152,222231
0.0932,-10.26248,2.17331,0.62067,-9.76133,-0.70818,-10.30053,-8.8969,1.06877,-1.09608,-0.51387,-1.25412,-12.262,31.047,-3.964,260.737,84.49,-138.768,68.3152,222266
0.0932,-10.26248,2.17331,0.62067,-9.76133,-0.70818,-10.30053,-8.8969,1.06877,-1.09608,-0.51387,-1.25412,-12.262,31.047,-3.964,260.737,84.49,-138.768,68.3152,222303
0.0932,-10.26248,2.17331,1.81576,-9.2614,-2.66454,0.51688,3.38673,4.03685,-1.09608,-0.51387,-1.25412,-21.132,29.32,4.808,249.156,70.804,-145.727,68.3152,222335
0.0932,-10.26248,2.17331,1.81576,-9.2614,-2.66454,0.51688,3.38673,4.03685,-1.09608,-0.51387,-1.25412,-21.132,29.32,4.808,249.156,70.804,-145.727,68.3152,222371
-2.0397,-0.06747,2.09137,1.81576,-9.2614,-2.66454,0.51688,3.38673,4.03685,-0.14456,-1.59592,-0.53514,-21.132,29.32,4.808,249.156,70.804,-145.727,68.3152,222406
-2.0397,-0.06747,2.09137,1.81576,-9.2614,-2.66454,0.51688,3.38673,4.03685,-0.14456,-1.59592,-0.53514,-21.132,29.32,4.808,249.156,70.804,-145.727,68.3152,222441
-2.0397,-0.06747,2.09137,1.81271,-9.18715,-2.91217,-3.7937,8.125,3.21522,-0.14456,-1.59592,-0.53514,-21.674,27.626,0.703,264.046,69.526,-148.099,68.3152,222475
5.40051,-20.11449,-15.15639,1.81271,-9.18715,-2.91217,-3.7937,8.125,3.21522,-0.14456,-1.59592,-0.53514,-21.674,27.626,0.703,264.046,69.526,-148.099,69.6321,222511
5.40051,-20.11449,-15.15639,1.81271,-9.18715,-2.91217,-3.7937,8.125,3.21522,-2.25223,-3.74167,-1.2641,-21.674,27.626,0.703,264.046,69.526,-148.099,69.6321,222548
5.40051,-20.11449,-15.15639,1.81271,-9.18715,-2.91217,-3.7937,8.125,3.21522,-2.25223,-3.74167,-1.2641,-21.674,27.626,0.703,264.046,69.526,-148.099,69.6321,222581
5.40051,-20.11449,-15.15639,1.67026,-8.61206,-4.38327,-4.77211,3.93248,-0.8642,-2.25223,-3.74167,-1.2641,-25.935,23.967,11.24,254.433,61.424,-159.141,69.6321,222616
0.1804,-13.18942,1.22978,1.67026,-8.61206,-4.38327,-4.77211,3.93248,-0.8642,-2.25223,-3.74167,-1.2641,-25.935,23.967,11.24,254.433,61.424,-159.141,69.6321,222651
0.1804,-13.18942,1.22978,1.67026,-8.61206,-4.38327,-4.77211,3.93248,-0.8642,-0.23477,0.01839,0.25449,-25.935,23.967,11.24,254.433,61.424,-159.141,69.6321,222686
0.1804,-13.18942,1.22978,1.67026,-8.61206,-4.38327,-4.77211,3.93248,-0.8642,-0.23477,0.01839,0.25449,-25.935,23.967,11.24,254.433,61.424,-159.141,69.6321,222721
0.1804,-13.18942,1.22978,1.62655,-8.97946,-3.59083,-5.16057,0.63482,5.95404,-0.23477,0.01839,0.25449,-20.677,26.616,-1.656,282.947,66.298,-155.631,69.6321,222756
-3.02904,-13.08704,1.1235,1.62655,-8.97946,-3.59083,-5.16057,0.63482,5.95404,-0.23477,0.01839,0.25449,-20.677,26.616,-1.656,282.947,66.298,-155.631,69.6321,222794
-3.02904,-13.08704,1.1235,1.62655,-8.97946,-3.59083,-5.16057,0.63482,5.95404,2.1264,-0.274,1.89117,-20.677,26.616,-1.656,282.947,66.298,-155.631,72.6084,222826
-3.02904,-13.08704,1.1235,-0.18582,-9.75378,-0.99978,2.48714,-1.22639,1.64619,2.1264,-0.274,1.89117,-20.677,26.616,-1.656,282.947,66.298,-155.631,72.6084,222860
-3.02904,-13.08704,1.1235,-0.18582,-9.75378,-0.99978,2.48714,-1.22639,1.64619,2.1264,-0.274,1.89117,-19.626,26.337,-4.492,298.413,84.048,169.471,72.6084,222896
3.60623,-6.92392,1.24573,-0.18582,-9.75378,-0.99978,2.48714,-1.22639,1.64619,3.22636,2.7868,-0.72816,-19.626,26.337,-4.492,298.413,84.048,169.471,72.6084,222931
3.60623,-6.92392,1.24573,-0.18582,-9.75378,-0.99978,2.48714,-1.22639,1.64619,3.22636,2.7868,-0.72816,-19.626,26.337,-4.492,298.413,84.048,169.471,72.6084,222966
3.60623,-6.92392,1.24573,-0.12154,-9.63961,1.79821,-1.62103,1.60177,-9.15553,3.22636,2.7868,-0.72816,-13.194,19.252,-21.472,138.466,79.41,3.867,72.6084,223001
3.60623,-6.92392,1.24573,-0.12154,-9.63961,1.79821,-1.62103,1.60177,-9.15553,3.22636,2.7868,-0.72816,-13.194,19.252,-21.472,138.466,79.41,3.867,72.6084,223035
2.68828,-9.73192,0.8723,-0.12154,-9.63961,1.79821,-1.62103,1.60177,-9.15553,-0.79105,0.28979,-0.12302,-13.194,19.252,-21.472,138.466,79.41,3.867,72.6084,223071
2.68828,-9.73192,0.8723,-0.12154,-9.63961,1.79821,-1.62103,1.60177,-9.15553,-0.79105,0.28979,-0.12302,-13.194,19.252,-21.472,138.466,79.41,3.867,72.6084,223108
2.68828,-9.73192,0.8723,0.20425,-9.63671,1.80626,7.14726,-2.86787,-0.36912,-0.79105,0.28979,-0.12302,-12.785,19.548,-21.907,151.464,79.318,-6.452,67.8047,223141
0.5853,-16.70026,-2.26044,0.20425,-9.63671,1.80626,7.14726,-2.86787,-0.36912,-0.79105,0.28979,-0.12302,-12.785,19.548,-21.907,151.464,79.318,-6.452,67.8047,223175
0.5853,-16.70026,-2.26044,0.20425,-9.63671,1.80626,7.14726,-2.86787,-0.36912,-2.14473,-3.20105,-0.03099,-12.785,19.548,-21.907,151.464,79.318,-6.452,67.8047,223210
0.5853,-16.70026,-2.26044,0.20425,-9.63671,1.80626,7.14726,-2.86787,-0.36912,-2.14473,-3.20105,-0.03099,-12.785,19.548,-21.907,151.464,79.318,-6.452,67.8047,223246
0.5853,-16.70026,-2.26044,0.5672,-9.77977,-0.45249,-7.35257,-9.0373,3.85993,-2.14473,-3.20105,-0.03099,-13.567,28.557,-4.585,245.881,85.757,-128.581,67.8047,223281
0.14496,-13.11491,2.24944,0.5672,-9.77977,-0.45249,-7.35257,-9.0373,3.85993,-2.14473,-3.20105,-0.03099,-13.567,28.557,-4.585,245.881,85.757,-128.581,67.8047,223316
0.14496,-13.11491,2.24944,0.5672,-9.77977,-0.45249,-7.35257,-9.0373,3.85993,-1.81404,-0.19215,-1.36693,-13.567,28.557,-4.585,245.881,85.757,-128.581,67.8047,223350
0.14496,-13.11491,2.24944,0.5672,-9.77977,-0.45249,-7.35257,-9.0373,3.85993,-1.81404,-0.19215,-1.36693,-13.567,28.557,-4.585,245.881,85.757,-128.581,67.8047,223386
0.14496,-13.11491,2.24944,1.5228,-9.1092,-3.29757,1.60502,3.41128,6.3469,-1.81404,-0.19215,-1.36693,-20.326,26.08,14.343,230.959,68.261,-155.213,67.8047,223420
-2.18016,2.4171,4.91211,1.5228,-9.1092,-3.29757,1.60502,3.41128,6.3469,-1.81404,-0.19215,-1.36693,-20.326,26.08,14.343,230.959,68.261,-155.213,71.2924,223457
-2.18016,2.4171,4.91211,1.5228,-9.1092,-3.29757,1.60502,3.41128,6.3469,-0.89348,-2.07523,-0.37917,-20.326,26.08,14.343,230.959,68.261,-155.213,71.2924,223490
-2.18016,2.4171,4.91211,0.77955,-8.73519,-4.38852,-1.90927,9.33701,6.61666,-0.89348,-2.07523,-0.37917,-20.326,26.08,14.343,230.959,68.261,-155.213,71.2924,223526
-2.18016,2.4171,4.91211,0.77955,-8.73519,-4.38852,-1.90927,9.33701,6.61666,-0.89348,-2.07523,-0.37917,-20.282,26.292,16.289,252.487,62.967,-169.927,71.2924,223561
-0.9117,-16.74127,-12.25418,0.77955,-8.73519,-4.38852,-1.90927,9.33701,6.61666,-0.60107,-2.20045,-0.35046,-20.282,26.292,16.289,252.487,62.967,-169.927,71.2924,223596
-0.9117,-16.74127,-12.25418,0.77955,-8.73519,-4.38852,-1.90927,9.33701,6.61666,-0.60107,-2.20045,-0.35046,-20.282,26.292,16.289,252.487,62.967,-169.927,71.2924,223631
-0.9117,-16.74127,-12.25418,0.55053,-8.44008,-4.9631,-0.78742,0.18979,-2.98948,-0.60107,-2.20045,-0.35046,-20.282,26.292,16.289,252.487,62.967,-169.927,71.2924,223666
-0.9117,-16.74127,-12.25418,0.55053,-8.44008,-4.9631,-0.78742,0.18979,-2.98948,-0.60107,-2.20045,-0.35046,-24.487,18.04,21.216,242.788,59.389,-173.67,71.2924,223701
-3.09467,-10.91309,1.42627,0.55053,-8.44008,-4.9631,-0.78742,0.18979,-2.98948,0.70634,0.1377,-0.49483,-24.487,18.04,21.216,242.788,59.389,-173.67,71.2924,223736
-3.09467,-10.91309,1.42627,0.55053,-8.44008,-4.9631,-0.78742,0.18979,-2.98948,0.70634,0.1377,-0.49483,-24.487,18.04,21.216,242.788,59.389,-173.67,71.2924,223772
-3.09467,-10.91309,1.42627,1.02687,-8.97913,-3.80671,-7.14518,-0.95505,8.22895,0.70634,0.1377,-0.49483,-20.464,23.123,1.72,278.207,66.293,-164.904,71.1071,223806
-3.09467,-10.91309,1.42627,1.02687,-8.97913,-3.80671,-7.14518,-0.95505,8.22895,0.70634,0.1377,-0.49483,-20.464,23.123,1.72,278.207,66.293,-164.904,71.1071,223841
-3.22179,-14.68225,2.26859,1.02687,-8.97913,-3.80671,-7.14518,-0.95505,8.22895,2.34631,-0.89342,1.99381,-20.464,23.123,1.72,278.207,66.293,-164.904,71.1071,223876
-3.22179,-14.68225,2.26859,1.02687,-8.97913,-3.80671,-7.14518,-0.95505,8.22895,2.34631,-0.89342,1.99381,-20.464,23.123,1.72,278.207,66.293,-164.904,71.1071,223911
-3.22179,-14.68225,2.26859,-0.60195,-9.78059,-0.38471,5.75081,-1.89512,3.55718,2.34631,-0.89342,1.99381,-19.368,19.414,-7.617,350.84,85.822,122.583,71.1071,223945
4.88306,-8.10542,-1.02751,-0.60195,-9.78059,-0.38471,5.75081,-1.89512,3.55718,2.34631,-0.89342,1.99381,-19.368,19.414,-7.617,350.84,85.822,122.583,71.1071,223981
4.88306,-8.10542,-1.02751,-0.60195,-9.78059,-0.38471,5.75081,-1.89512,3.55718,3.17424,7.4939,-0.81674,-19.368,19.414,-7.617,350.84,85.822,122.583,71.1071,224016
4.88306,-8.10542,-1.02751,-0.60195,-9.78059,-0.38471,5.75081,-1.89512,3.55718,3.17424,7.4939,-0.81674,-19.368,19.414,-7.617,350.84,85.822,122.583,71.1071,224051
4.88306,-8.10542,-1.02751,-0.94261,-9.49612,2.25956,0.68896,1.9847,-9.63833,3.17424,7.4939,-0.81674,-10.619,13.246,-20.415,120.528,75.543,22.644,71.1071,224098
4.62791,-9.77808,0.44792,-0.94261,-9.49612,2.25956,0.68896,1.9847,-9.63833,-0.30522,-0.20375,-0.28285,-10.619,13.246,-20.415,120.528,75.543,22.644,71.6041,224135
4.62791,-9.77808,0.44792,-0.94261,-9.49612,2.25956,0.68896,1.9847,-9.63833,-0.30522,-0.20375,-0.28285,-10.619,13.246,-20.415,120.528,75.543,22.644,71.6041,224156
4.62791,-9.77808,0.44792,-0.94261,-9.49612,2.35302,5.15762,-3.94722,-2.83673,-0.30522,-0.20375,-0.28285,-10.619,13.246,-20.415,120.528,75.543,22.644,71.6041,224191
4.62791,-9.77808,0.44792,-0.30304,-9.51535,2.35302,5.15762,-3.94722,-2.83673,-0.30522,-0.20375,-0.28285,-12.892,8.286,-19.527,135.464,76,7.339,71.6041,224226
-0.35509,-16.93286,-2.36443,-0.30304,-9.51535,2.35302,5.15762,-3.94722,-2.83673,-3.27583,-2.96281,-0.50542,-12.892,8.286,-19.527,135.464,76,7.339,71.6041,224261
-0.35509,-16.93286,-2.36443,-0.30304,-9.51535,2.35302,5.15762,-3.94722,-2.83673,-3.27583,-2.96281,-0.50542,-12.892,8.286,-19.527,135.464,76,7.339,71.6041,224296
-7.94377,-20.49242,3.72746,0.66262,-9.76578,-0.60079,-8.60046,-10.81406,4.32287,-3.27583,-2.96281,-0.50542,-12.892,8.286,-19.527,135.464,76,7.339,71.6041,224331
-7.94377,-20.49242,3.72746,0.66262,-9.76578,-0.60079,-8.60046,-10.81406,4.32287,-3.27583,-2.96281,-0.50542,-11.394,17.506,-10.439,270.835,84.767,-132.198,71.6041,224365
-7.94377,-20.49242,3.72746,0.66262,-9.76578,-0.60079,-8.60046,-10.81406,4.32287,-1.93947,-1.56232,-1.53532,-11.394,17.506,-10.439,270.835,84.767,-132.198,71.6041,224401
3.0509,-4.45963,3.83414,0.66262,-9.76578,-0.60079,-8.60046,-10.81406,4.32287,-1.93947,-1.56232,-1.53532,-11.394,17.506,-10.439,270.835,84.767,-132.198,71.6041,224437
3.0509,-4.45963,3.83414,1.81452,-8.94237,-3.59332,1.26663,4.33369,7.36757,-1.93947,-1.56232,-1.53532,-11.394,17.506,-10.439,270.835,84.767,-132.198,71.7679,224472
3.0509,-4.45963,3.83414,1.81452,-8.94237,-3.59332,1.26663,4.33369,7.36757,-1.93947,-1.56232,-1.53532,-18.369,21.793,6.197,256.323,65.765,-153.208,71.7679,224508
3.0509,-4.45963,3.83414,1.81452,-8.94237,-3.59332,1.26663,4.33369,7.36757,-0.1692,-1.93799,-0.30688,-18.369,21.793,6.197,256.323,65.765,-153.208,71.7679,224541
-1.79341,1.70479,1.43277,1.81452,-8.94237,-3.59332,1.26663,4.33369,7.36757,-0.1692,-1.93799,-0.30688,-18.369,21.793,6.197,256.323,65.765,-153.208,71.7679,224576
-1.79341,1.70479,1.43277,0.92421,-8.81126,-4.20452,-2.6611,9.97716,5.38015,-0.1692,-1.93799,-0.30688,-17.203,25.214,1.593,290.166,63.961,-167.603,71.7679,224612
-1.79341,1.70479,1.43277,0.92421,-8.81126,-4.20452,-2.6611,9.97716,5.38015,-0.1692,-1.93799,-0.30688,-17.203,25.214,1.593,290.166,63.961,-167.603,71.7679,224646
-1.79341,1.70479,1.43277,0.92421,-8.81126,-4.20452,-2.6611,9.97716,5.38015,-1.46666,-2.78506,-0.73714,-17.203,25.214,1.593,290.166,63.961,-167.603,71.7679,224680
-1.79341,1.70479,1.43277,0.92421,-8.81126,-4.20452,-2.6611,9.97716,5.38015,-1.46666,-2.78506,-0.73714,-17.203,25.214,1.593,290.166,63.961,-167.603,71.7679,224716
-2.8768,-9.27808,-4.08659,0.53875,-8.45545,-4.93817,-3.39555,-1.13655,0.66824,-1.46666,-2.78506,-0.73714,-22.928,27.888,8.504,281.16,59.566,-173.774,71.7679,224750
-2.8768,-9.27808,-4.08659,0.53875,-8.45545,-4.93817,-3.39555,-1.13655,0.66824,-1.46666,-2.78506,-0.73714,-22.928,27.888,8.504,281.16,59.566,-173.774,70.3496,224785
-2.8768,-9.27808,-4.08659,0.53875,-8.45545,-4.93817,-3.39555,-1.13655,0.66824,1.22639,1.09695,-0.07353,-22.928,27.888,8.504,281.16,59.566,-173.774,70.3496,224820
-5.38277,-10.9492,5.64127,0.92628,-9.23443,-3.16824,-6.26381,-2.16569,8.6548,1.22639,1.09695,-0.07353,-22.928,27.888,8.504,281.16,59.566,-173.774,70.3496,224860
-5.38277,-10.9492,5.64127,0.92628,-9.23443,-3.16824,-6.26381,-2.16569,8.6548,1.22639,1.09695,-0.07353,-6.973,29.829,-13.242,332.598,70.33,-163.703,70.3496,224891
0.12918,-15.70315,1.13709,0.92628,-9.23443,-3.16824,-6.26381,-2.16569,8.6548,2.40047,-3.3214,1.70689,-6.973,29.829,-13.242,332.598,70.33,-163.703,70.3496,224928
0.12918,-15.70315,1.13709,0.92628,-9.23443,-3.16824,-6.26381,-2.16569,8.6548,2.40047,-3.3214,1.70689,-6.973,29.829,-13.242,332.598,70.33,-163.703,70.3496,224961
0.12918,-15.70315,1.13709,-0.58994,-9.7821,0.36461,7.95656,0.21315,1.07168,2.40047,-3.3214,1.70689,-6.973,29.829,-13.242,332.598,70.33,-163.703,70.3496,224996
0.12918,-15.70315,1.13709,-0.58994,-9.7821,0.36461,7.95656,0.21315,1.07168,2.40047,-3.3214,1.70689,-10.016,23.282,-24.907,96.451,85.945,58.282,70.3496,225030
3.45271,-6.34451,-2.21658,-0.58994,-9.7821,0.36461,7.95656,0.21315,1.07168,2.17099,5.92459,-0.79617,-10.016,23.282,-24.907,96.451,85.945,58.282,70.3496,225066
3.45271,-6.34451,-2.21658,-0.58994,-9.7821,0.36461,7.95656,0.21315,1.07168,2.17099,5.92459,-0.79617,-10.016,23.282,-24.907,96.451,85.945,58.282,73.3792,225102
3.45271,-6.34451,-2.21658,-0.79373,-9.48678,2.35401,0.42576,1.21288,-8.08636,2.17099,5.92459,-0.79617,-10.016,23.282,-24.907,96.451,85.945,58.282,73.3792,225135
3.45271,-6.34451,-2.21658,-0.79373,-9.48678,2.35401,0.42576,1.21288,-8.08636,2.17099,5.92459,-0.79617,1.317,21.881,-29.987,158.771,75.326,18.633,73.3792,225171
4.44479,-10.90213,0.53415,-0.79373,-9.48678,2.35401,0.42576,1.21288,-8.08636,0.11198,-1.43016,-0.34984,1.317,21.881,-29.987,158.771,75.326,18.633,73.3792,225205
4.44479,-10.90213,0.53415,-0.79373,-9.48678,2.35401,0.42576,1.21288,-8.08636,0.11198,-1.43016,-0.34984,1.317,21.881,-29.987,158.771,75.326,18.633,73.3792,225240
4.44479,-10.90213,0.53415,0.08464,-9.57781,2.10447,2.1391,-4.36341,-4.48169,0.11198,-1.43016,-0.34984,1.317,21.881,-29.987,158.771,75.326,18.633,73.3792,225276
-2.58652,-19.50217,3.62592,0.08464,-9.57781,2.10447,2.1391,-4.36341,-4.48169,0.11198,-1.43016,-0.34984,-9.895,32.472,-22.139,148.716,77.598,-2.303,73.3792,225311
-2.58652,-19.50217,3.62592,0.08464,-9.57781,2.10447,2.1391,-4.36341,-4.48169,-3.22676,-0.91257,-0.24763,-9.895,32.472,-22.139,148.716,77.598,-2.303,73.3792,225345
-2.58652,-19.50217,3.62592,0.08464,-9.57781,2.10447,2.1391,-4.36341,-4.48169,-3.22676,-0.91257,-0.24763,-9.895,32.472,-22.139,148.716,77.598,-2.303,73.3792,225380
-6.34093,-18.06631,3.40393,0.58644,-9.7327,-1.0493,-6.91911,-8.47055,4.43846,-3.22676,-0.91257,-0.24763,-11.919,36.575,-4.684,283.317,82.959,-150.8,66.2561,225415
-6.34093,-18.06631,3.40393,0.58644,-9.7327,-1.0493,-6.91911,-8.47055,4.43846,-1.93254,-2.23079,-1.3036,-11.919,36.575,-4.684,283.317,82.959,-150.8,66.2561,225461
-6.34093,-18.06631,3.40393,0.58644,-9.7327,-1.0493,-6.91911,-8.47055,4.43846,-1.93254,-2.23079,-1.3036,-11.919,36.575,-4.684,283.317,82.959,-150.8,66.2561,225486
1.45236,-4.46672,3.86157,1.18506,-8.91157,-3.91789,0.29501,4.23646,7.68785,-1.93254,-2.23079,-1.3036,-11.919,36.575,-4.684,283.317,82.959,-150.8,66.2561,225521
1.45236,-4.46672,3.86157,1.18506,-8.91157,-3.91789,0.29501,4.23646,7.68785,-1.93254,-2.23079,-1.3036,-19.36,33.116,13.235,260.041,65.33,-163.171,66.2561,225555
1.45236,-4.46672,3.86157,1.18506,-8.91157,-3.91789,0.29501,4.23646,7.68785,0.35796,-1.4436,-0.0829,-19.36,33.116,13.235,260.041,65.33,-163.171,66.2561,225593
1.45236,-4.46672,3.86157,1.18506,-8.91157,-3.91789,0.29501,4.23646,7.68785,0.35796,-1.4436,-0.0829,-19.36,33.116,13.235,260.041,65.33,-163.171,66.2561,225626
-1.98712,-4.08203,-7.40991,0.07425,-8.89706,-4.12398,-2.05745,4.34572,-3.50347,0.35796,-1.4436,-0.0829,-19.36,33.116,13.235,260.041,65.33,-163.171,66.2561,225661
-1.98712,-4.08203,-7.40991,0.07425,-8.89706,-4.12398,-2.05745,4.34572,-3.50347,0.35796,-1.4436,-0.0829,-20.349,30.544,16.756,262.167,65.128,-178.969,66.2561,225696
-1.98712,-4.08203,-7.40991,0.07425,-8.89706,-4.12398,-2.05745,4.34572,-3.50347,-2.20459,-2.51199,-1.1517,-20.349,30.544,16.756,262.167,65.128,-178.969,66.2561,225730
-1.98712,-4.08203,-7.40991,0.07425,-8.89706,-4.12398,-2.05745,4.34572,-3.50347,-2.20459,-2.51199,-1.1517,-20.349,30.544,16.756,262.167,65.128,-178.969,72.3823,225766
-3.81085,-8.15968,-0.93555,-0.37148,-8.45318,-4.95742,-3.45472,-0.05575,3.81705,-2.20459,-2.51199,-1.1517,-20.349,30.544,16.756,262.167,65.128,-178.969,72.3823,225801
-3.81085,-8.15968,-0.93555,-0.37148,-8.45318,-4.95742,-3.45472,-0.05575,3.81705,-2.20459,-2.51199,-1.1517,-23.01,27.005,16.55,271.316,59.54,175.715,72.3823,225835
-4.48227,-11.18919,3.97227,-0.37148,-8.45318,-4.95742,-3.45472,-0.05575,3.81705,1.78941,2.08592,-0.14725,-23.01,27.005,16.55,271.316,59.54,175.715,72.3823,225918
-4.48227,-11.18919,3.97227,-0.06086,-9.36219,-2.91822,-4.42408,-2.2374,6.76257,1.78941,2.08592,-0.14725,-23.01,27.005,16.55,271.316,59.54,175.715,72.3823,225934
-4.48227,-11.18919,3.97227,-0.06086,-9.36219,-2.91822,-4.42408,-2.2374,6.76257,1.78941,2.08592,-0.14725,-16.435,30.746,-4.942,312.016,72.684,178.805,72.3823,225954
-4.48227,-11.18919,3.97227,-0.06086,-9.36219,-2.91822,-4.42408,-2.2374,6.76257,1.78941,2.08592,-0.14725,-16.435,30.746,-4.942,312.016,72.684,178.805,72.3823,225987
-4.48227,-11.18919,3.97227,-0.06086,-9.36219,-2.91822,-4.42408,-2.2374,6.76257,2.28584,-5.01002,0.20337,-16.435,30.746,-4.942,312.016,72.684,178.805,72.3823,226018
-4.48227,-11.18919,3.97227,-0.06086,-9.36219,-2.91822,-4.42408,-2.2374,6.76257,2.28584,-5.01002,0.20337,-16.435,30.746,-4.942,312.016,72.684,178.805,72.3823,226045
2.24428,-7.82043,0.18648,-0.77047,-9.74152,0.82433,2.98384,1.53032,-0.60478,2.28584,-5.01002,0.20337,-16.435,30.746,-4.942,312.016,72.684,178.805,74.2992,226080
2.24428,-7.82043,0.18648,-0.77047,-9.74152,0.82433,2.98384,1.53032,-0.60478,2.28584,-5.01002,0.20337,-9.174,20.903,-23.769,111.177,83.393,43.066,74.2992,226116
2.24428,-7.82043,0.18648,-0.77047,-9.74152,0.82433,2.98384,1.53032,-0.60478,0.86476,5.47031,-0.36246,-9.174,20.903,-23.769,111.177,83.393,43.066,74.2992,226151
0.29961,-7.33902,-2.71652,-0.77047,-9.74152,0.82433,2.98384,1.53032,-0.60478,0.86476,5.47031,-0.36246,-9.174,20.903,-23.769,111.177,83.393,43.066,74.2992,226186
0.29961,-7.33902,-2.71652,-1.37926,-9.48982,2.05214,1.6063,1.6515,-4.66069,0.86476,5.47031,-0.36246,-7.941,20.241,-26.515,119.592,75.396,33.905,74.2992,226221
4.79106,-10.3895,1.07936,-1.37926,-9.48982,2.05214,1.6063,1.6515,-4.66069,0.25636,-0.32939,-0.32867,-7.941,20.241,-26.515,119.592,75.396,33.905,74.2992,226258
4.79106,-10.3895,1.07936,-1.37926,-9.48982,2.05214,1.6063,1.6515,-4.66069,0.25636,-0.32939,-0.32867,-7.941,20.241,-26.515,119.592,75.396,33.905,74.2992,226291
4.79106,-10.3895,1.07936,-0.39653,-9.61297,1.8984,4.86628,-5.38893,-5.57019,0.25636,-0.32939,-0.32867,-7.941,20.241,-26.515,119.592,75.396,33.905,74.2992,226328
4.79106,-10.3895,1.07936,-0.39653,-9.61297,1.8984,4.86628,-5.38893,-5.57019,0.25636,-0.32939,-0.32867,-14.601,23.73,-18.799,119.438,78.594,11.798,74.2992,226362
-2.36221,-20.69836,3.6214,-0.39653,-9.61297,1.8984,4.86628,-5.38893,-5.57019,-3.28804,-0.7794,-0.81696,-14.601,23.73,-18.799,119.438,78.594,11.798,65.3431,226396
-2.36221,-20.69836,3.6214,-0.39653,-9.61297,1.8984,4.86628,-5.38893,-5.57019,-3.28804,-0.7794,-0.81696,-14.601,23.73,-18.799,119.438,78.594,11.798,65.3431,226431
-2.36221,-20.69836,3.6214,0.55557,-9.7111,-1.24753,-7.938,-6.52228,4.67905,-3.28804,-0.7794,-0.81696,-14.601,23.73,-18.799,119.438,78.594,11.798,65.3431,226465
-2.36221,-20.69836,3.6214,0.55557,-9.7111,-1.24753,-7.938,-6.52228,4.67905,-3.28804,-0.7794,-0.81696,-17.503,31.787,-3.221,269.736,81.995,-155.995,65.3431,226501
0.55408,-10.92491,2.62616,0.55557,-9.7111,-1.24753,-7.938,-6.52228,4.67905,-2.38785,-3.15056,-1.17574,-17.503,31.787,-3.221,269.736,81.995,-155.995,65.3431,226536
0.55408,-10.92491,2.62616,0.55557,-9.7111,-1.24753,-7.938,-6.52228,4.67905,-2.38785,-3.15056,-1.17574,-17.503,31.787,-3.221,269.736,81.995,-155.995,65.3431,226571
0.55408,-10.92491,2.62616,0.72638,-8.82537,-4.21373,-0.06162,6.21112,8.21919,-2.38785,-3.15056,-1.17574,-17.503,31.787,-3.221,269.736,81.995,-155.995,65.3431,226606
0.55408,-10.92491,2.62616,0.72638,-8.82537,-4.21373,-0.06162,6.21112,8.21919,-2.38785,-3.15056,-1.17574,-24.298,30.713,14.122,263.115,64.15,-170.219,65.3431,226641
-1.91454,2.16989,3.89252,0.72638,-8.82537,-4.21373,-0.06162,6.21112,8.21919,0.73364,-1.54094,-0.42905,-24.298,30.713,14.122,263.115,64.15,-170.219,65.3431,226675
-1.91454,2.16989,3.89252,0.72638,-8.82537,-4.21373,-0.06162,6.21112,8.21919,0.73364,-1.54094,-0.42905,-24.298,30.713,14.122,263.115,64.15,-170.219,71.5824,226711
-1.91454,2.16989,3.89252,0.10008,-9.00808,-3.87489,-2.5305,0.91014,-4.42597,0.73364,-1.54094,-0.42905,-24.298,30.713,14.122,263.115,64.15,-170.219,71.5824,226746
1.73297,-11.80601,-9.00798,0.10008,-9.00808,-3.87489,-2.5305,0.91014,-4.42597,-2.46176,-2.62012,-1.29179,-23.062,30.086,19.327,254.75,66.718,-178.52,71.5824,226796
1.73297,-11.80601,-9.00798,0.10008,-9.00808,-3.87489,-2.5305,0.91014,-4.42597,-2.46176,-2.62012,-1.29179,-23.062,30.086,19.327,254.75,66.718,-178.52,71.5824,226816
